Store,Date,Weekly_Sales
27,2012-05-18,1707158.82
27,2012-05-25,1818906.73
27,2012-06-01,1900638.6
27,2012-06-08,1764756.31
27,2012-06-15,1773500.56
27,2012-06-22,1837884.79
27,2012-06-29,1842555.32
27,2012-07-06,2062224.92
27,2012-07-13,1755889.53
27,2012-07-20,1730913.66
27,2012-07-27,1625883.71
27,2012-08-03,1705810.84
27,2012-08-10,1720537.26
27,2012-08-17,1735339.59
27,2012-08-24,1780443.36
27,2012-08-31,1731935.43
27,2012-09-07,1840955.23
27,2012-09-14,1519604.5
27,2012-09-21,1557485.75
27,2012-09-28,1540687.63
27,2012-10-05,1591816.88
27,2012-10-12,1660081.29
27,2012-10-19,1620374.24
27,2012-10-26,1703047.74
28,2010-02-05,1672352.29
28,2010-02-12,1558968.49
28,2010-02-19,1491300.42
28,2010-02-26,1542173.33
28,2010-03-05,1608435.45
28,2010-03-12,1326877.11
28,2010-03-19,1279819.43
28,2010-03-26,1245268.77
28,2010-04-02,1441559.4
28,2010-04-09,1382359.21
28,2010-04-16,1268240.66
28,2010-04-23,1244177.21
28,2010-04-30,1186971.02
28,2010-05-07,1532893.22
28,2010-05-14,1245898.73
28,2010-05-21,1217923.71
28,2010-05-28,1176588.25
28,2010-06-04,1543678.02
28,2010-06-11,1348995.17
28,2010-06-18,1267619.06
28,2010-06-25,1231025.07
28,2010-07-02,1399960.15
28,2010-07-09,1340293.87
28,2010-07-16,1225336.41
28,2010-07-23,1205884.98
28,2010-07-30,1150204.71
28,2010-08-06,1523101.38
28,2010-08-13,1218688.09
28,2010-08-20,1195897.6
28,2010-08-27,1191585.92
28,2010-09-03,1523410.71
28,2010-09-10,1246062.17
28,2010-09-17,1159812.35
28,2010-09-24,1111797.21
28,2010-10-01,1203080.41
28,2010-10-08,1334571.87
28,2010-10-15,1158062.99
28,2010-10-22,1120619.32
28,2010-10-29,1231688.48
28,2010-11-05,1501663.26
28,2010-11-12,1266460.45
28,2010-11-19,1179315.72
28,2010-11-26,1937033.5
28,2010-12-03,1447916.29
28,2010-12-10,1466164.49
28,2010-12-17,1510443.62
28,2010-12-24,2026026.39
28,2010-12-31,1090558.57
28,2011-01-07,1402902.47
28,2011-01-14,1098286.61
28,2011-01-21,1079669.11
28,2011-01-28,1127859.69
28,2011-02-04,1564897.32
28,2011-02-11,1397301.38
28,2011-02-18,1514828.82
28,2011-02-25,1311796.91
28,2011-03-04,1723736.91
28,2011-03-11,1380836.35
28,2011-03-18,1286413.71
28,2011-03-25,1201059.72
28,2011-04-01,1336838.41
28,2011-04-08,1414713.5
28,2011-04-15,1240126.07
28,2011-04-22,1297452.0
28,2011-04-29,1222367.9
28,2011-05-06,1515890.38
28,2011-05-13,1253316.3
28,2011-05-20,1151282.31
28,2011-05-27,1160043.98
28,2011-06-03,1403779.25
28,2011-06-10,1339972.83
28,2011-06-17,1268503.49
28,2011-06-24,1208809.34
28,2011-07-01,1319054.57
28,2011-07-08,1459655.85
28,2011-07-15,1197373.13
28,2011-07-22,1165870.54
28,2011-07-29,1114530.29
28,2011-08-05,1523870.89
28,2011-08-12,1218764.94
28,2011-08-19,1200019.74
28,2011-08-26,1166479.51
28,2011-09-02,1468871.49
28,2011-09-09,1310087.0
28,2011-09-16,1159212.1
28,2011-09-23,1109105.92
28,2011-09-30,1120731.76
28,2011-10-07,1557314.58
28,2011-10-14,1220984.94
28,2011-10-21,1203172.05
28,2011-10-28,1242746.06
28,2011-11-04,1576654.67
28,2011-11-11,1402654.95
28,2011-11-18,1255081.22
28,2011-11-25,1929738.27
28,2011-12-02,1368130.35
28,2011-12-09,1467024.3
28,2011-12-16,1429954.66
28,2011-12-23,1796203.51
28,2011-12-30,1270036.53
28,2012-01-06,1466046.07
28,2012-01-13,1161190.29
28,2012-01-20,1129540.48
28,2012-01-27,1132948.48
28,2012-02-03,1531599.44
28,2012-02-10,1572966.15
28,2012-02-17,1501503.68
28,2012-02-24,1323487.91
28,2012-03-02,1451740.57
28,2012-03-09,1680764.06
28,2012-03-16,1337875.49
28,2012-03-23,1216059.41
28,2012-03-30,1209524.11
28,2012-04-06,1559592.79
28,2012-04-13,1290684.95
28,2012-04-20,1180797.2
28,2012-04-27,1170456.16
28,2012-05-04,1450628.85
28,2012-05-11,1264575.18
28,2012-05-18,1213310.45
28,2012-05-25,1151214.41
28,2012-06-01,1245480.95
28,2012-06-08,1440687.69
28,2012-06-15,1229760.97
28,2012-06-22,1180671.55
28,2012-06-29,1129031.98
28,2012-07-06,1500863.54
28,2012-07-13,1179915.04
28,2012-07-20,1149427.48
28,2012-07-27,1135035.09
28,2012-08-03,1376520.1
28,2012-08-10,1269113.41
28,2012-08-17,1184198.41
28,2012-08-24,1199309.59
28,2012-08-31,1227118.75
28,2012-09-07,1469693.99
28,2012-09-14,1124660.77
28,2012-09-21,1135340.19
28,2012-09-28,1129508.61
28,2012-10-05,1462941.03
28,2012-10-12,1205536.71
28,2012-10-19,1143724.48
28,2012-10-26,1213860.61
29,2010-02-05,538634.46
29,2010-02-12,529672.95
29,2010-02-19,542399.07
29,2010-02-26,488417.61
29,2010-03-05,535087.91
29,2010-03-12,519042.49
29,2010-03-19,496851.6
29,2010-03-26,552985.34
29,2010-04-02,599629.25
29,2010-04-09,569937.23
29,2010-04-16,509100.84
29,2010-04-23,505329.66
29,2010-04-30,501013.47
29,2010-05-07,568497.35
29,2010-05-14,518940.88
29,2010-05-21,502021.82
29,2010-05-28,577627.66
29,2010-06-04,588017.66
29,2010-06-11,540716.58
29,2010-06-18,558731.74
29,2010-06-25,585548.79
29,2010-07-02,581473.55
29,2010-07-09,563449.43
29,2010-07-16,512292.01
29,2010-07-23,506502.09
29,2010-07-30,509872.77
29,2010-08-06,519787.93
29,2010-08-13,495269.0
29,2010-08-20,531640.19
29,2010-08-27,545766.13
29,2010-09-03,579272.38
29,2010-09-10,491290.37
29,2010-09-17,463752.89
29,2010-09-24,465338.41
29,2010-10-01,474698.01
29,2010-10-08,530059.06
29,2010-10-15,483011.69
29,2010-10-22,505221.17
29,2010-10-29,527058.59
29,2010-11-05,521002.97
29,2010-11-12,524450.7
29,2010-11-19,508174.55
29,2010-11-26,975268.91
29,2010-12-03,642678.53
29,2010-12-10,713834.74
29,2010-12-17,850538.25
29,2010-12-24,1130926.79
29,2010-12-31,465992.02
29,2011-01-07,455952.18
29,2011-01-14,426905.26
29,2011-01-21,445134.15
29,2011-01-28,410426.97
29,2011-02-04,504126.89
29,2011-02-11,550387.78
29,2011-02-18,542529.21
29,2011-02-25,483660.15
29,2011-03-04,536031.67
29,2011-03-11,493430.45
29,2011-03-18,493653.43
29,2011-03-25,478773.05
29,2011-04-01,475615.26
29,2011-04-08,505304.33
29,2011-04-15,518245.97
29,2011-04-22,589252.69
29,2011-04-29,493078.64
29,2011-05-06,534372.53
29,2011-05-13,549551.02
29,2011-05-20,492932.51
29,2011-05-27,550735.64
29,2011-06-03,598251.57
29,2011-06-10,558431.44
29,2011-06-17,536914.17
29,2011-06-24,545368.17
29,2011-07-01,567114.6
29,2011-07-08,547586.07
29,2011-07-15,505246.15
29,2011-07-22,507335.75
29,2011-07-29,474653.06
29,2011-08-05,503486.37
29,2011-08-12,471311.5
29,2011-08-19,498056.0
29,2011-08-26,608294.98
29,2011-09-02,497085.91
29,2011-09-09,505406.72
29,2011-09-16,474129.35
29,2011-09-23,475696.37
29,2011-09-30,446516.26
29,2011-10-07,514993.0
29,2011-10-14,475776.45
29,2011-10-21,505068.22
29,2011-10-28,515119.64
29,2011-11-04,620735.72
29,2011-11-11,531600.62
29,2011-11-18,504601.29
29,2011-11-25,913165.19
29,2011-12-02,579874.22
29,2011-12-09,633240.53
29,2011-12-16,736805.66
29,2011-12-23,1016637.39
29,2011-12-30,551743.05
29,2012-01-06,469773.85
29,2012-01-13,444756.37
29,2012-01-20,446863.31
29,2012-01-27,395987.24
29,2012-02-03,493159.35
29,2012-02-10,545840.05
29,2012-02-17,559606.91
29,2012-02-24,488782.63
29,2012-03-02,500801.72
29,2012-03-09,504750.35
29,2012-03-16,489293.72
29,2012-03-23,517408.48
29,2012-03-30,504566.28
29,2012-04-06,633826.55
29,2012-04-13,520493.83
29,2012-04-20,525200.59
29,2012-04-27,497250.22
29,2012-05-04,504963.84
29,2012-05-11,529707.87
29,2012-05-18,543706.04
29,2012-05-25,549665.67
29,2012-06-01,576252.35
29,2012-06-08,554093.15
29,2012-06-15,552338.76
29,2012-06-22,581854.5
29,2012-06-29,555954.13
29,2012-07-06,578832.41
29,2012-07-13,514709.76
29,2012-07-20,506705.36
29,2012-07-27,475158.24
29,2012-08-03,504754.74
29,2012-08-10,518628.42
29,2012-08-17,416881.66
29,2012-08-24,615026.15
29,2012-08-31,545844.91
29,2012-09-07,540811.85
29,2012-09-14,475127.18
29,2012-09-21,489079.23
29,2012-09-28,489674.23
29,2012-10-05,520632.8
29,2012-10-12,513737.0
29,2012-10-19,516909.24
29,2012-10-26,534970.68
30,2010-02-05,465108.52
30,2010-02-12,497374.57
30,2010-02-19,463513.26
30,2010-02-26,472330.71
30,2010-03-05,472591.07
30,2010-03-12,468189.93
30,2010-03-19,445736.36
30,2010-03-26,442457.35
30,2010-04-02,457884.06
30,2010-04-09,454800.96
30,2010-04-16,471054.16
30,2010-04-23,462454.39
30,2010-04-30,456140.34
30,2010-05-07,457883.94
30,2010-05-14,461868.09
30,2010-05-21,455751.84
30,2010-05-28,462474.16
30,2010-06-04,458343.7
30,2010-06-11,445530.16
30,2010-06-18,447727.52
30,2010-06-25,453210.24
30,2010-07-02,450337.47
30,2010-07-09,436293.4
30,2010-07-16,438068.71
30,2010-07-23,440491.33
30,2010-07-30,437893.76
30,2010-08-06,441407.06
30,2010-08-13,444160.07
30,2010-08-20,447139.8
30,2010-08-27,443810.78
30,2010-09-03,461548.98
30,2010-09-10,455162.92
30,2010-09-17,462058.19
30,2010-09-24,448392.17
30,2010-10-01,445475.3
30,2010-10-08,462080.47
30,2010-10-15,453943.89
30,2010-10-22,459631.74
30,2010-10-29,438334.39
30,2010-11-05,484661.87
30,2010-11-12,431266.64
30,2010-11-19,423707.69
30,2010-11-26,462732.36
30,2010-12-03,407112.22
30,2010-12-10,428631.91
30,2010-12-17,445332.28
30,2010-12-24,519354.88
30,2010-12-31,397631.02
30,2011-01-07,451077.21
30,2011-01-14,465408.72
30,2011-01-21,439132.62
30,2011-01-28,425989.04
30,2011-02-04,490970.95
30,2011-02-11,470921.24
30,2011-02-18,417070.51
30,2011-02-25,432687.97
30,2011-03-04,443334.71
30,2011-03-11,438529.81
30,2011-03-18,425470.84
30,2011-03-25,431754.01
30,2011-04-01,437926.79
30,2011-04-08,443889.5
30,2011-04-15,426666.92
30,2011-04-22,445358.73
30,2011-04-29,423687.2
30,2011-05-06,438789.52
30,2011-05-13,424614.59
30,2011-05-20,435102.2
30,2011-05-27,429305.82
30,2011-06-03,432808.48
30,2011-06-10,424697.05
30,2011-06-17,435481.03
30,2011-06-24,422715.74
30,2011-07-01,428782.38
30,2011-07-08,419764.37
30,2011-07-15,420515.63
30,2011-07-22,423441.76
30,2011-07-29,414245.96
30,2011-08-05,431798.64
30,2011-08-12,412224.67
30,2011-08-19,414450.61
30,2011-08-26,387944.83
30,2011-09-02,369722.32
30,2011-09-09,370897.82
30,2011-09-16,382914.66
30,2011-09-23,391837.56
30,2011-09-30,387001.13
30,2011-10-07,417528.26
30,2011-10-14,410711.99
30,2011-10-21,428958.53
30,2011-10-28,426151.88
30,2011-11-04,432359.04
30,2011-11-11,409686.63
30,2011-11-18,436462.63
30,2011-11-25,452163.93
30,2011-12-02,412385.75
30,2011-12-09,436741.02
30,2011-12-16,441265.08
30,2011-12-23,492022.68
30,2011-12-30,376777.45
30,2012-01-06,457030.86
30,2012-01-13,447023.91
30,2012-01-20,438760.62
30,2012-01-27,433037.66
30,2012-02-03,434080.74
30,2012-02-10,451365.99
30,2012-02-17,435109.11
30,2012-02-24,425215.71
30,2012-03-02,438640.61
30,2012-03-09,446617.89
30,2012-03-16,413617.45
30,2012-03-23,430222.97
30,2012-03-30,449603.91
30,2012-04-06,461511.92
30,2012-04-13,428784.7
30,2012-04-20,462909.41
30,2012-04-27,433744.83
30,2012-05-04,454477.54
30,2012-05-11,436070.45
30,2012-05-18,460945.14
30,2012-05-25,449355.91
30,2012-06-01,427021.18
30,2012-06-08,437222.94
30,2012-06-15,438523.24
30,2012-06-22,428554.63
30,2012-06-29,423192.4
30,2012-07-06,440553.42
30,2012-07-13,417640.34
30,2012-07-20,427491.04
30,2012-07-27,424581.17
30,2012-08-03,425136.55
30,2012-08-10,430878.28
30,2012-08-17,423351.15
30,2012-08-24,425296.65
30,2012-08-31,439132.5
30,2012-09-07,433565.77
30,2012-09-14,437773.31
30,2012-09-21,443891.64
30,2012-09-28,425410.04
30,2012-10-05,446751.45
30,2012-10-12,434593.26
30,2012-10-19,437537.29
30,2012-10-26,439424.5
